what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321824500329
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824517263
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824517481
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824517656
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824517848
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824518013
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824518199
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824518407
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824518641
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321824519376
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321824519891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824520216
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824521474
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321824603812
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321824604359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824604662
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824605140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321824622200
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321824622746
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824623053
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824623574
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321824652526
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321824653596
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.textStart",1321824656842
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824663249
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321824672008
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321824673819
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321824674034
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824674359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824674936
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321824681631
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321824681886
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824682198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824682701
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824757323
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824757495
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321824759404
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321824759741
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824760041
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824760951
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321824763617
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321824768241
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321824768503
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824768822
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321824769670
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321824788465
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321824790817
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321824793696
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1321824810777
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321824818854
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321824981471
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321824987170
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825002008
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825002223
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825002544
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825003313
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825015925
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825135898
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825136091
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825162514
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825345549
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321825454436
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321825454589
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321825454754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825473155
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825492792
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825493097
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825493629
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825506363
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825520735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825544850
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825545128
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825545441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825546123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825579620
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825592040
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825596351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825596650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825597334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825599687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825624247
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825666583
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825672930
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825679567
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825681707
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825689226
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825700652
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825707196
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825733463
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825734023
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825734321
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825734974
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321825745246
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321825746958
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825748425
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825749322
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825749657
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825750336
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825751540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825753010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825755267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825759035
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825763628
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825763943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825764381
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825766920
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825794022
executed,command,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.edit.text.c.toggleMarkOccurrences",1321825794219
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825816685
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321825832080
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825834423
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321825844456
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825854336
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825854962
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825855253
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825855934
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825857758
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321825859017
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321825860295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825860612
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825861321
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825863088
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321825962066
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321825983414
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321826013328
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826014383
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321826018190
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826019319
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826023025
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826023746
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826024262
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826024578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826025691
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826050685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826053792
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826056713
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826091985
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321826180726
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321826187695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321826193000
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826246699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826250708
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826252448
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826256843
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826257980
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826258284
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826259042
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826260869
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826293863
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826295510
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826311041
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826313091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826347004
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826348479
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826351615
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826409032
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826470560
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826471200
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826471490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826472029
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321826475062
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321826475520
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321826475744
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.deletePreviousWord",1321826475934
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826484384
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826484637
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826484958
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826485544
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321826494550
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826500926
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321826508435
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826510723
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826513079
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826513753
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826514364
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826514659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826515634
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826520247
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826523231
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826525541
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826525882
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826526266
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826544395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826551083
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826551351
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826551702
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826552456
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826557146
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826581003
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826584142
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826584542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826584872
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826585721
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826588411
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1321826591900
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826593252
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826593530
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826593855
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826594574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826600154
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826639498
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826853774
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1321826886116
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826886660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826886983
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826887685
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826889604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826891333
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1321826891352
activated,editor,org.eclipse.cdt.ui,5.3.0.201106081058,"org.eclipse.cdt.ui.editor.CEditor",1321826891964
executed,command,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.project.buildAll",1321826892916
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826893264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826893533
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826895009
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321826934263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321827016423
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1321827037707
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1321827046998
